listing_id,district_id,district_name,borough,inside_ringbahn,year,listing_date,property_type,is_furnished,size_sqm,cold_rent_eur,warm_rent_eur,effective_m2_cold
2035,12,Wedding,Mitte,True,2025,2025-07-01,Apartment,False,61.3,963.18,1226.71,15.71
2036,8,Pankow,Pankow,False,2025,2025-03-27,Apartment,False,55.3,726.98,964.39,13.15
2037,12,Wedding,Mitte,True,2025,2025-03-01,Apartment,True,36.8,641.38,796.23,17.43
2038,8,Pankow,Pankow,False,2025,2025-01-09,Apartment,False,50.0,629.41,823.83,12.59
2039,9,Prenzlauer Berg,Pankow,True,2025,2025-03-13,Room,False,16.1,362.27,533.84,22.5
2040,4,Lichtenberg,Lichtenberg,False,2025,2025-05-10,Apartment,False,42.1,589.31,768.79,14.0
2041,6,Moabit,Mitte,True,2025,2025-01-27,Room,False,19.2,328.93,470.8,17.13
2042,9,Prenzlauer Berg,Pankow,True,2025,2025-08-27,Apartment,False,81.1,1502.08,1785.75,18.52
2043,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-10-10,Apartment,False,38.9,631.06,794.01,16.22
2044,6,Moabit,Mitte,True,2025,2025-06-08,Room,False,25.9,434.23,585.15,16.77
2045,12,Wedding,Mitte,True,2025,2025-01-13,Room,False,16.0,274.89,423.02,17.18
2046,12,Wedding,Mitte,True,2025,2025-08-24,Room,False,14.3,234.75,406.68,16.42
2047,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-09-07,Apartment,True,37.5,772.83,917.0,20.61
2048,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-03-20,Apartment,True,74.0,1618.63,1878.41,21.87
2049,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-04-11,Room,False,24.2,468.3,610.78,19.35
2050,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-08-03,Apartment,True,46.0,933.78,1097.98,20.3
2051,8,Pankow,Pankow,False,2025,2025-04-18,Room,False,26.4,415.14,576.71,15.72
2052,5,Mitte,Mitte,True,2025,2025-03-26,Apartment,True,36.9,1002.92,1137.5,27.18
2053,4,Lichtenberg,Lichtenberg,False,2025,2025-08-29,Apartment,True,58.0,1017.92,1269.15,17.55
2054,7,Neukölln,Neukölln,True,2025,2025-06-17,Apartment,False,80.1,1374.36,1696.23,17.16
2055,12,Wedding,Mitte,True,2025,2025-11-01,Room,False,24.0,400.94,549.49,16.71
2056,9,Prenzlauer Berg,Pankow,True,2025,2025-07-27,Room,True,20.8,519.32,677.77,24.97
2057,5,Mitte,Mitte,True,2025,2025-04-23,Apartment,True,78.2,1785.16,2070.69,22.83
2058,9,Prenzlauer Berg,Pankow,True,2025,2025-08-03,Apartment,True,39.9,945.49,1109.81,23.7
2059,8,Pankow,Pankow,False,2025,2025-06-10,Room,True,16.3,321.17,460.15,19.7
2060,5,Mitte,Mitte,True,2025,2025-07-09,Room,False,16.2,364.75,502.13,22.52
2061,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-04-20,Room,False,28.0,620.19,774.03,22.15
2062,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-10-31,Room,True,17.4,408.41,571.32,23.47
2063,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-02-17,Apartment,True,39.1,822.25,972.23,21.03
2064,11,Steglitz,Steglitz-Zehlendorf,False,2025,2025-07-07,Apartment,False,35.1,438.19,563.5,12.48
2065,4,Lichtenberg,Lichtenberg,False,2025,2025-06-08,Apartment,False,52.9,700.02,884.45,13.23
2066,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-04-09,Room,False,15.2,273.52,409.53,17.99
2067,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-09-27,Apartment,False,59.5,1081.56,1302.44,18.18
2068,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-12-25,Apartment,True,38.2,881.65,1035.56,23.08
2069,12,Wedding,Mitte,True,2025,2025-12-07,Room,False,23.6,365.63,539.98,15.49
2070,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-12-28,Apartment,False,52.9,1004.77,1201.26,18.99
2071,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-04-18,Room,False,25.1,500.78,666.76,19.95
2072,9,Prenzlauer Berg,Pankow,True,2025,2025-03-17,Apartment,False,36.8,651.75,807.69,17.71
2073,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-05-03,Apartment,True,71.1,1559.23,1825.0,21.93
2074,11,Steglitz,Steglitz-Zehlendorf,False,2025,2025-10-28,Apartment,False,81.5,1111.86,1442.3,13.64
2075,7,Neukölln,Neukölln,True,2025,2025-02-03,Apartment,True,58.7,1061.28,1273.91,18.08
2076,5,Mitte,Mitte,True,2025,2025-12-04,Room,False,17.5,377.1,535.49,21.55
2077,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-12-29,Apartment,False,57.5,1022.85,1259.79,17.79
2078,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-03-26,Apartment,False,72.6,1302.87,1565.36,17.95
2079,7,Neukölln,Neukölln,True,2025,2025-05-03,Room,False,27.8,489.34,665.13,17.6
2080,12,Wedding,Mitte,True,2025,2025-01-05,Apartment,False,80.4,1213.09,1520.71,15.09
2081,4,Lichtenberg,Lichtenberg,False,2025,2025-09-14,Room,True,22.6,389.25,559.97,17.22
2082,9,Prenzlauer Berg,Pankow,True,2025,2025-09-28,Room,True,23.2,615.28,775.17,26.52
2083,8,Pankow,Pankow,False,2025,2025-08-21,Apartment,False,56.7,842.46,1078.91,14.86
2084,11,Steglitz,Steglitz-Zehlendorf,False,2025,2025-10-29,Apartment,True,84.8,1353.13,1647.06,15.96
2085,4,Lichtenberg,Lichtenberg,False,2025,2025-10-20,Apartment,True,76.5,1216.79,1541.6,15.91
2086,9,Prenzlauer Berg,Pankow,True,2025,2025-01-20,Apartment,False,46.1,848.98,1045.01,18.42
2087,9,Prenzlauer Berg,Pankow,True,2025,2025-04-24,Apartment,False,54.7,958.56,1158.56,17.52
2088,6,Moabit,Mitte,True,2025,2025-10-07,Room,True,14.7,303.62,463.71,20.65
2089,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-11-04,Room,False,24.3,479.29,650.75,19.72
2090,4,Lichtenberg,Lichtenberg,False,2025,2025-03-01,Room,False,17.0,264.82,413.76,15.58
2091,9,Prenzlauer Berg,Pankow,True,2025,2025-01-08,Apartment,False,71.3,1291.71,1579.8,18.12
2092,4,Lichtenberg,Lichtenberg,False,2025,2025-05-13,Room,True,17.4,306.09,483.99,17.59
2093,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-03-25,Apartment,False,55.8,1134.74,1337.5,20.34
2094,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-02-05,Room,False,18.3,355.84,516.53,19.44
2095,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-05-19,Apartment,False,77.7,1324.49,1609.31,17.05
2096,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-08-27,Room,False,15.7,344.11,515.19,21.92
2097,12,Wedding,Mitte,True,2025,2025-06-30,Room,False,17.9,279.6,451.11,15.62
2098,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-02-14,Room,True,27.2,735.57,899.49,27.04
2099,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-11-20,Room,True,21.3,533.27,713.87,25.04
2100,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-07-26,Room,False,25.1,480.1,652.43,19.13
2101,9,Prenzlauer Berg,Pankow,True,2025,2025-04-27,Room,False,20.8,449.55,616.93,21.61
2102,4,Lichtenberg,Lichtenberg,False,2025,2025-07-08,Apartment,False,62.9,815.63,1050.88,12.97
2103,9,Prenzlauer Berg,Pankow,True,2025,2025-07-10,Apartment,True,44.4,1021.6,1201.34,23.01
2104,4,Lichtenberg,Lichtenberg,False,2025,2025-03-10,Room,False,14.1,208.57,365.43,14.79
2105,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-10-10,Apartment,False,40.8,713.5,872.41,17.49
2106,11,Steglitz,Steglitz-Zehlendorf,False,2025,2025-10-02,Apartment,True,75.5,1320.67,1597.86,17.49
2107,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-03-12,Room,False,14.8,272.36,451.74,18.4
2108,11,Steglitz,Steglitz-Zehlendorf,False,2025,2025-09-29,Room,True,16.1,288.12,427.47,17.9
2109,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-12-31,Room,True,18.2,407.66,558.41,22.4
2110,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-02-18,Apartment,False,65.1,1293.76,1539.6,19.87
2111,7,Neukölln,Neukölln,True,2025,2025-01-26,Apartment,True,41.2,858.53,1003.59,20.84
2112,7,Neukölln,Neukölln,True,2025,2025-12-31,Room,False,24.6,485.19,624.77,19.72
2113,12,Wedding,Mitte,True,2025,2025-02-21,Apartment,False,62.3,969.9,1221.72,15.57
2114,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-01-27,Apartment,True,80.9,1690.83,1989.52,20.9
2115,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-08-29,Room,False,22.2,440.53,597.99,19.84
2116,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-06-21,Room,True,16.2,413.46,560.6,25.52
2117,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-08-29,Room,False,23.8,472.06,644.61,19.83
2118,9,Prenzlauer Berg,Pankow,True,2025,2025-07-28,Apartment,True,71.9,1844.17,2107.66,25.65
2119,5,Mitte,Mitte,True,2025,2025-09-10,Apartment,False,63.8,1361.24,1629.69,21.34
2120,12,Wedding,Mitte,True,2025,2025-05-30,Room,False,22.6,370.16,543.29,16.38
2121,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-11-12,Room,False,19.8,387.06,535.18,19.55
2122,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-05-10,Apartment,True,65.3,1328.3,1588.3,20.34
2123,11,Steglitz,Steglitz-Zehlendorf,False,2025,2025-01-21,Room,True,23.0,406.4,548.36,17.67
2124,9,Prenzlauer Berg,Pankow,True,2025,2025-04-22,Apartment,False,71.6,1421.46,1677.05,19.85
2125,7,Neukölln,Neukölln,True,2025,2025-01-08,Apartment,False,67.6,1154.95,1438.67,17.09
2126,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-06-16,Room,True,16.0,385.35,560.45,24.08
2127,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-03-16,Room,False,17.9,347.8,522.4,19.43
2128,9,Prenzlauer Berg,Pankow,True,2025,2025-05-21,Room,True,23.3,622.75,780.75,26.73
2129,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-08-23,Room,True,20.5,450.22,588.9,21.96
2130,12,Wedding,Mitte,True,2025,2025-08-07,Room,False,26.3,414.56,563.13,15.76
2131,5,Mitte,Mitte,True,2025,2025-04-25,Apartment,False,38.3,778.64,921.23,20.33
2132,6,Moabit,Mitte,True,2025,2025-09-03,Room,False,25.8,494.37,642.5,19.16
2133,9,Prenzlauer Berg,Pankow,True,2025,2025-10-10,Room,True,24.9,645.14,825.53,25.91
2134,12,Wedding,Mitte,True,2025,2025-12-04,Apartment,True,48.4,831.0,1002.29,17.17
2135,12,Wedding,Mitte,True,2025,2025-05-04,Apartment,False,36.0,528.87,681.74,14.69
2136,7,Neukölln,Neukölln,True,2025,2025-09-29,Room,True,27.4,669.45,831.3,24.43
2137,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-12-20,Apartment,False,35.2,722.08,853.89,20.51
2138,12,Wedding,Mitte,True,2025,2025-08-06,Room,True,20.7,402.08,570.52,19.42
2139,7,Neukölln,Neukölln,True,2025,2025-10-16,Apartment,True,45.0,931.62,1111.23,20.7
2140,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-06-22,Room,False,16.7,310.4,448.46,18.59
2141,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-02-09,Apartment,True,51.7,1095.37,1274.5,21.19
2142,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-02-07,Apartment,True,55.5,1178.65,1396.85,21.24
2143,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-04-22,Apartment,False,57.1,998.53,1233.45,17.49
2144,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-08-19,Room,True,26.9,640.47,805.41,23.81
2145,9,Prenzlauer Berg,Pankow,True,2025,2025-11-03,Room,False,22.6,452.98,600.24,20.04
2146,12,Wedding,Mitte,True,2025,2025-03-27,Apartment,False,47.1,680.83,855.07,14.45
2147,4,Lichtenberg,Lichtenberg,False,2025,2025-07-30,Apartment,False,81.3,1060.23,1413.32,13.04
2148,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-12-23,Room,False,17.2,336.1,472.1,19.54
2149,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-11-18,Apartment,False,62.8,1015.34,1273.76,16.17
2150,8,Pankow,Pankow,False,2025,2025-04-11,Room,True,16.4,302.74,471.7,18.46
2151,9,Prenzlauer Berg,Pankow,True,2025,2025-04-15,Room,True,14.9,382.39,519.81,25.66
2152,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-02-02,Apartment,False,50.0,888.46,1067.89,17.77
2153,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-02-25,Apartment,True,53.7,1292.86,1521.28,24.08
2154,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-05-17,Apartment,True,42.7,896.98,1075.52,21.01
2155,11,Steglitz,Steglitz-Zehlendorf,False,2025,2025-10-27,Apartment,False,68.9,985.78,1281.28,14.31
2156,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-08-06,Apartment,True,84.9,1832.86,2198.63,21.59
2157,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-01-11,Apartment,False,49.0,889.52,1068.01,18.15
2158,9,Prenzlauer Berg,Pankow,True,2025,2025-12-22,Room,True,21.5,603.91,745.1,28.09
2159,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-11-29,Apartment,True,70.0,1711.38,1983.08,24.45
2160,8,Pankow,Pankow,False,2025,2025-03-06,Apartment,False,37.6,487.69,647.05,12.97
2161,9,Prenzlauer Berg,Pankow,True,2025,2025-10-10,Apartment,False,65.3,1341.21,1580.69,20.54
2162,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-04-02,Room,False,17.6,357.25,499.38,20.3
2163,5,Mitte,Mitte,True,2025,2025-11-22,Room,False,16.9,399.31,545.23,23.63
2164,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-06-14,Apartment,False,38.6,750.3,902.46,19.44
2165,6,Moabit,Mitte,True,2025,2025-12-07,Room,True,25.9,529.39,700.49,20.44
2166,11,Steglitz,Steglitz-Zehlendorf,False,2025,2025-11-23,Room,False,14.4,215.75,385.84,14.98
2167,8,Pankow,Pankow,False,2025,2025-10-03,Room,False,20.7,344.1,499.85,16.62
2168,4,Lichtenberg,Lichtenberg,False,2025,2025-06-30,Room,False,24.5,378.52,546.89,15.45
2169,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-02-13,Room,True,26.8,648.28,796.02,24.19
2170,12,Wedding,Mitte,True,2025,2025-02-09,Apartment,False,63.8,922.35,1170.66,14.46
2171,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-08-29,Room,False,21.0,461.75,611.89,21.99
2172,5,Mitte,Mitte,True,2025,2025-05-06,Apartment,False,37.2,701.17,851.68,18.85
2173,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-10-16,Room,True,19.1,436.88,591.11,22.87
2174,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-07-07,Room,True,17.8,420.31,586.07,23.61
2175,7,Neukölln,Neukölln,True,2025,2025-11-17,Apartment,False,53.8,812.67,1032.87,15.11
2176,6,Moabit,Mitte,True,2025,2025-01-09,Room,True,19.7,448.35,612.16,22.76
2177,8,Pankow,Pankow,False,2025,2025-02-01,Apartment,False,77.8,1075.1,1352.32,13.82
2178,7,Neukölln,Neukölln,True,2025,2025-10-12,Apartment,False,78.3,1231.17,1538.55,15.72
2179,12,Wedding,Mitte,True,2025,2025-08-31,Apartment,True,71.7,1416.42,1699.11,19.75
2180,6,Moabit,Mitte,True,2025,2025-07-24,Apartment,True,44.7,881.7,1061.97,19.72
2181,7,Neukölln,Neukölln,True,2025,2025-03-29,Room,False,16.0,292.81,459.32,18.3
2182,12,Wedding,Mitte,True,2025,2025-05-05,Apartment,False,71.5,1020.88,1277.76,14.28
2183,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-05-09,Apartment,True,71.1,1565.53,1817.49,22.02
2184,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-07-11,Apartment,True,54.5,1381.57,1577.28,25.35
2185,7,Neukölln,Neukölln,True,2025,2025-12-16,Apartment,True,55.2,1089.72,1297.05,19.74
2186,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-07-13,Room,False,26.8,524.77,664.58,19.58
2187,7,Neukölln,Neukölln,True,2025,2025-01-12,Room,True,18.1,418.77,577.5,23.14
2188,9,Prenzlauer Berg,Pankow,True,2025,2025-06-19,Apartment,True,62.8,1450.54,1722.72,23.1
2189,11,Steglitz,Steglitz-Zehlendorf,False,2025,2025-01-20,Apartment,False,76.6,935.31,1247.03,12.21
2190,7,Neukölln,Neukölln,True,2025,2025-07-01,Apartment,True,77.6,1569.87,1852.18,20.23
2191,9,Prenzlauer Berg,Pankow,True,2025,2025-03-14,Apartment,True,50.8,1243.12,1428.52,24.47
2192,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-03-05,Room,False,20.4,422.6,598.14,20.72
2193,12,Wedding,Mitte,True,2025,2025-09-10,Room,False,17.4,272.14,438.69,15.64
2194,9,Prenzlauer Berg,Pankow,True,2025,2025-01-18,Room,False,28.0,556.38,710.68,19.87
2195,11,Steglitz,Steglitz-Zehlendorf,False,2025,2025-07-19,Room,True,24.5,470.01,649.29,19.18
2196,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-01-05,Apartment,False,55.4,1045.77,1279.98,18.88
2197,5,Mitte,Mitte,True,2025,2025-08-01,Apartment,True,36.3,981.78,1117.95,27.05
2198,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-06-20,Apartment,False,61.2,1045.23,1294.29,17.08
2199,6,Moabit,Mitte,True,2025,2025-08-01,Apartment,False,71.5,1193.9,1478.93,16.7
2200,5,Mitte,Mitte,True,2025,2025-01-30,Apartment,False,54.6,1141.0,1346.36,20.9
2201,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-10-04,Room,True,15.7,402.69,551.6,25.65
2202,7,Neukölln,Neukölln,True,2025,2025-07-28,Room,False,20.7,403.97,566.37,19.52
2203,9,Prenzlauer Berg,Pankow,True,2025,2025-02-07,Room,False,27.2,589.63,748.39,21.68
2204,9,Prenzlauer Berg,Pankow,True,2025,2025-05-31,Apartment,True,55.9,1287.44,1515.28,23.03
2205,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-06-22,Apartment,False,72.4,1453.62,1744.48,20.08
2206,9,Prenzlauer Berg,Pankow,True,2025,2025-12-22,Apartment,False,56.8,1148.39,1346.72,20.22
2207,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-01-29,Room,True,24.9,555.32,700.0,22.3
2208,12,Wedding,Mitte,True,2025,2025-07-17,Apartment,True,54.9,1038.19,1265.28,18.91
2209,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-05-11,Apartment,True,82.0,1909.73,2249.28,23.29
2210,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-09-06,Room,False,21.1,388.44,550.18,18.41
2211,4,Lichtenberg,Lichtenberg,False,2025,2025-09-26,Apartment,False,63.1,883.54,1136.51,14.0
2212,7,Neukölln,Neukölln,True,2025,2025-09-28,Room,False,15.6,281.34,442.29,18.03
2213,6,Moabit,Mitte,True,2025,2025-09-28,Apartment,True,46.9,1016.64,1209.54,21.68
2214,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-07-09,Room,True,23.0,573.24,713.85,24.92
2215,6,Moabit,Mitte,True,2025,2025-02-03,Apartment,True,76.1,1563.07,1865.4,20.54
2216,7,Neukölln,Neukölln,True,2025,2025-03-26,Room,True,14.2,353.91,516.14,24.92
2217,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-10-21,Apartment,False,66.2,1139.9,1413.97,17.22
2218,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-12-13,Apartment,False,76.5,1320.88,1637.1,17.27
2219,4,Lichtenberg,Lichtenberg,False,2025,2025-07-07,Apartment,False,39.5,518.12,659.56,13.12
2220,8,Pankow,Pankow,False,2025,2025-01-11,Room,False,17.5,271.18,411.81,15.5
2221,12,Wedding,Mitte,True,2025,2025-04-08,Apartment,False,74.6,1151.84,1473.21,15.44
2222,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-08-09,Room,False,25.5,514.62,656.98,20.18
2223,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-10-13,Apartment,False,37.7,648.73,779.57,17.21
2224,6,Moabit,Mitte,True,2025,2025-11-25,Room,False,20.4,361.11,537.23,17.7
2225,6,Moabit,Mitte,True,2025,2025-06-16,Room,True,21.9,494.3,657.6,22.57
2226,4,Lichtenberg,Lichtenberg,False,2025,2025-12-03,Apartment,False,67.5,944.54,1209.02,13.99
2227,12,Wedding,Mitte,True,2025,2025-07-28,Apartment,False,84.0,1290.71,1648.34,15.37
2228,4,Lichtenberg,Lichtenberg,False,2025,2025-03-17,Room,True,23.7,433.91,594.63,18.31
2229,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-07-15,Apartment,True,68.8,1387.73,1673.61,20.17
2230,8,Pankow,Pankow,False,2025,2025-09-04,Room,False,15.0,250.19,386.86,16.68
2231,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-06-10,Room,False,26.4,520.69,693.02,19.72
2232,8,Pankow,Pankow,False,2025,2025-07-24,Room,False,15.7,262.39,433.36,16.71
2233,12,Wedding,Mitte,True,2025,2025-01-21,Room,False,24.8,434.64,582.88,17.53
2234,5,Mitte,Mitte,True,2025,2025-11-04,Apartment,True,72.6,1708.36,1992.41,23.53
2235,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-07-18,Apartment,False,84.9,1332.15,1699.91,15.69
2236,12,Wedding,Mitte,True,2025,2025-01-14,Room,True,16.7,348.51,521.56,20.87
2237,5,Mitte,Mitte,True,2025,2025-02-07,Apartment,True,37.8,946.03,1097.87,25.03
2238,11,Steglitz,Steglitz-Zehlendorf,False,2025,2025-10-26,Room,False,24.8,402.36,561.84,16.22
2239,6,Moabit,Mitte,True,2025,2025-05-19,Apartment,False,37.5,578.19,729.08,15.42
2240,5,Mitte,Mitte,True,2025,2025-08-18,Apartment,False,64.9,1304.32,1531.62,20.1
2241,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-01-10,Apartment,False,55.6,984.86,1183.55,17.71
2242,12,Wedding,Mitte,True,2025,2025-07-16,Apartment,False,59.6,884.55,1115.6,14.84
2243,5,Mitte,Mitte,True,2025,2025-01-12,Apartment,False,81.6,1543.39,1882.03,18.91
2244,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-08-21,Apartment,False,48.1,877.95,1052.49,18.25
2245,9,Prenzlauer Berg,Pankow,True,2025,2025-07-25,Room,True,27.0,700.97,846.09,25.96
2246,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-03-26,Apartment,False,58.2,1031.19,1284.16,17.72
2247,4,Lichtenberg,Lichtenberg,False,2025,2025-05-02,Room,False,14.0,200.65,370.42,14.33
2248,12,Wedding,Mitte,True,2025,2025-04-08,Apartment,True,58.4,1108.77,1330.01,18.99
2249,9,Prenzlauer Berg,Pankow,True,2025,2025-03-28,Room,False,21.6,447.63,610.29,20.72
2250,8,Pankow,Pankow,False,2025,2025-05-22,Room,True,19.5,387.28,527.53,19.86
2251,7,Neukölln,Neukölln,True,2025,2025-02-25,Apartment,True,45.2,846.88,1021.96,18.74
2252,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-02-08,Apartment,False,60.0,1140.54,1396.96,19.01
2253,5,Mitte,Mitte,True,2025,2025-04-04,Apartment,False,78.9,1730.8,2044.83,21.94
2254,2,Friedrichshain,Friedrichshain-Kreuzberg,True,2025,2025-09-09,Apartment,True,81.5,1876.07,2182.19,23.02
2255,11,Steglitz,Steglitz-Zehlendorf,False,2025,2025-10-04,Apartment,False,72.9,1028.66,1295.36,14.11
2256,9,Prenzlauer Berg,Pankow,True,2025,2025-01-15,Apartment,False,43.9,871.16,1035.2,19.84
2257,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-10-29,Room,False,27.4,491.74,663.09,17.95
2258,12,Wedding,Mitte,True,2025,2025-12-25,Apartment,False,69.0,1089.94,1356.16,15.8
2259,5,Mitte,Mitte,True,2025,2025-03-17,Room,False,17.3,385.54,556.63,22.29
2260,5,Mitte,Mitte,True,2025,2025-11-19,Room,True,21.6,565.2,709.32,26.17
2261,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-06-21,Room,True,27.9,673.01,809.68,24.12
2262,12,Wedding,Mitte,True,2025,2025-02-07,Apartment,False,69.3,988.98,1237.44,14.27
2263,12,Wedding,Mitte,True,2025,2025-07-23,Apartment,False,38.6,567.41,711.95,14.7
2264,6,Moabit,Mitte,True,2025,2025-05-01,Apartment,False,62.9,999.19,1254.8,15.89
2265,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-03-06,Apartment,False,74.2,1331.57,1651.21,17.95
2266,5,Mitte,Mitte,True,2025,2025-10-05,Apartment,False,82.6,1750.88,2052.93,21.2
2267,10,Schöneberg,Tempelhof-Schöneberg,True,2025,2025-03-08,Apartment,False,69.6,1173.67,1432.07,16.86
2268,7,Neukölln,Neukölln,True,2025,2025-05-26,Apartment,True,71.8,1486.01,1775.55,20.7
2269,1,Charlottenburg,Charlottenburg-Wilmersdorf,True,2025,2025-12-22,Apartment,False,57.9,1050.75,1298.08,18.15
2270,4,Lichtenberg,Lichtenberg,False,2025,2025-04-11,Room,True,16.5,316.34,469.91,19.17
2271,12,Wedding,Mitte,True,2025,2025-02-09,Apartment,False,36.3,537.82,672.04,14.82
2272,8,Pankow,Pankow,False,2025,2025-07-16,Room,False,27.6,438.46,598.41,15.89
2273,12,Wedding,Mitte,True,2025,2025-03-20,Room,False,26.8,446.77,615.1,16.67
2274,3,Kreuzberg,Friedrichshain-Kreuzberg,True,2025,2025-09-30,Room,False,20.9,457.02,628.59,21.87
