listing_id,district_id,district_name,property_type,is_furnished,size_sqm,cold_rent_eur,warm_rent_eur,sample_size_total
2499,7,Moabit,Apartment,No,54,770,950,240
2500,7,Moabit,Apartment,No,42,527,654,240
2501,7,Moabit,Apartment,No,41,500,637,240
2502,7,Moabit,Apartment,No,45,582,740,240
2503,7,Moabit,Apartment,No,42,563,687,240
2504,7,Moabit,Apartment,No,71,1015,1262,240
2505,7,Moabit,Apartment,No,59,789,991,240
2506,7,Moabit,Apartment,No,69,952,1156,240
2507,7,Moabit,Apartment,No,58,750,933,240
2508,7,Moabit,Apartment,Yes,45,793,950,240
2509,7,Moabit,Apartment,No,48,652,808,240
2510,7,Moabit,Apartment,No,52,746,918,240
2511,7,Moabit,Apartment,Yes,59,980,1147,240
2512,7,Moabit,Apartment,Yes,43,727,855,240
2513,7,Moabit,Apartment,No,58,820,1005,240
2514,7,Moabit,Apartment,No,67,949,1174,240
2515,7,Moabit,Apartment,No,36,463,572,240
2516,7,Moabit,Apartment,Yes,48,881,1023,240
2517,7,Moabit,Apartment,Yes,52,991,1167,240
2518,7,Moabit,Apartment,No,59,734,900,240
2519,7,Moabit,Apartment,No,41,607,749,240
2520,7,Moabit,Apartment,No,67,844,1050,240
2521,7,Moabit,Apartment,No,31,457,553,240
2522,7,Moabit,Apartment,No,39,584,723,240
2523,7,Moabit,Apartment,No,41,606,742,240
2524,7,Moabit,Apartment,No,35,515,636,240
2525,7,Moabit,Apartment,Yes,60,1136,1314,240
2526,7,Moabit,Apartment,No,72,979,1184,240
2527,7,Moabit,Apartment,Yes,53,811,996,240
2528,7,Moabit,Apartment,No,75,1044,1261,240
2529,7,Moabit,Apartment,Yes,36,624,741,240
2530,7,Moabit,Apartment,No,43,652,789,240
2531,7,Moabit,Apartment,No,51,769,917,240
2532,7,Moabit,Apartment,No,66,992,1224,240
2533,7,Moabit,Apartment,Yes,28,499,584,240
2534,7,Moabit,Apartment,Yes,52,912,1063,240
2535,7,Moabit,Apartment,No,57,875,1040,240
2536,7,Moabit,Apartment,No,67,929,1169,240
2537,7,Moabit,Apartment,No,28,346,438,240
2538,7,Moabit,Apartment,Yes,57,933,1106,240
2539,7,Moabit,Apartment,Yes,74,1155,1384,240
2540,7,Moabit,Apartment,No,28,348,440,240
2541,7,Moabit,Apartment,No,75,925,1184,240
2542,7,Moabit,Apartment,Yes,54,838,993,240
2543,7,Moabit,Apartment,No,47,668,802,240
2544,7,Moabit,Apartment,No,65,837,1035,240
2545,7,Moabit,Apartment,No,83,1230,1503,240
2546,7,Moabit,Apartment,No,57,772,951,240
2547,7,Moabit,Apartment,No,46,560,696,240
2548,7,Moabit,Apartment,Yes,59,1118,1287,240
2549,7,Moabit,Apartment,No,52,739,914,240
2550,7,Moabit,Apartment,No,40,566,679,240
2551,7,Moabit,Apartment,No,43,644,784,240
2552,7,Moabit,Apartment,Yes,60,1132,1318,240
2553,7,Moabit,Apartment,No,60,817,1028,240
2554,7,Moabit,Apartment,No,44,564,688,240
2555,7,Moabit,Apartment,No,70,924,1139,240
2556,7,Moabit,Apartment,No,66,953,1187,240
2557,7,Moabit,Apartment,No,58,748,951,240
2558,7,Moabit,Apartment,No,45,677,828,240
2559,7,Moabit,Apartment,No,66,872,1082,240
2560,7,Moabit,Apartment,Yes,54,901,1059,240
2561,7,Moabit,Apartment,No,55,790,961,240
2562,7,Moabit,Apartment,No,38,583,710,240
2563,7,Moabit,Apartment,Yes,48,919,1071,240
2564,7,Moabit,Apartment,No,72,1013,1249,240
2565,7,Moabit,Apartment,No,48,632,768,240
2566,7,Moabit,Apartment,Yes,62,953,1160,240
2567,7,Moabit,Apartment,No,65,976,1203,240
2568,7,Moabit,Apartment,Yes,71,1186,1424,240
2569,7,Moabit,Apartment,No,57,795,982,240
2570,7,Moabit,Apartment,No,33,436,553,240
2571,7,Moabit,Apartment,No,62,895,1094,240
2572,7,Moabit,Apartment,Yes,56,1010,1178,240
2573,7,Moabit,Apartment,Yes,58,978,1173,240
2574,7,Moabit,Apartment,Yes,54,830,1002,240
2575,7,Moabit,Apartment,No,80,1012,1289,240
2576,7,Moabit,Apartment,No,35,427,525,240
2577,7,Moabit,Apartment,Yes,71,1318,1551,240
2578,7,Moabit,Apartment,Yes,45,732,886,240
2579,7,Moabit,Apartment,Yes,73,1393,1619,240
2580,7,Moabit,Apartment,No,60,873,1060,240
2581,8,Neukölln,Apartment,No,38,413,539,450
2582,8,Neukölln,Apartment,Yes,48,792,940,450
2583,8,Neukölln,Apartment,Yes,60,848,1052,450
2584,8,Neukölln,Apartment,Yes,54,747,933,450
2585,8,Neukölln,Apartment,No,50,616,767,450
2586,8,Neukölln,Apartment,No,47,636,769,450
2587,8,Neukölln,Apartment,No,56,673,836,450
2588,8,Neukölln,Apartment,Yes,29,481,570,450
2589,8,Neukölln,Apartment,No,70,907,1154,450
2590,8,Neukölln,Apartment,No,34,424,537,450
2591,8,Neukölln,Apartment,No,51,623,794,450
2592,8,Neukölln,Apartment,Yes,49,813,989,450
2593,8,Neukölln,Apartment,No,59,773,973,450
2594,8,Neukölln,Apartment,Yes,47,653,805,450
2595,8,Neukölln,Apartment,No,64,814,995,450
2596,8,Neukölln,Apartment,No,36,436,562,450
2597,8,Neukölln,Apartment,No,53,692,872,450
2598,8,Neukölln,Apartment,No,61,696,898,450
2599,8,Neukölln,Apartment,Yes,48,729,893,450
2600,8,Neukölln,Apartment,No,66,770,991,450
2601,8,Neukölln,Apartment,Yes,38,557,684,450
2602,8,Neukölln,Apartment,Yes,55,946,1141,450
2603,8,Neukölln,Apartment,No,60,652,843,450
2604,8,Neukölln,Apartment,Yes,43,636,786,450
2605,8,Neukölln,Apartment,No,53,631,815,450
2606,8,Neukölln,Apartment,Yes,49,718,862,450
2607,8,Neukölln,Apartment,No,67,774,1006,450
2608,8,Neukölln,Apartment,No,66,864,1077,450
2609,8,Neukölln,Apartment,Yes,42,700,849,450
2610,8,Neukölln,Apartment,Yes,52,837,1006,450
2611,8,Neukölln,Apartment,No,56,713,902,450
2612,8,Neukölln,Apartment,Yes,53,895,1068,450
2613,8,Neukölln,Apartment,No,55,641,822,450
2614,8,Neukölln,Apartment,No,44,495,640,450
2615,8,Neukölln,Apartment,No,47,625,775,450
2616,8,Neukölln,Apartment,No,45,613,753,450
2617,8,Neukölln,Apartment,Yes,69,1165,1401,450
2618,8,Neukölln,Apartment,No,59,678,861,450
2619,8,Neukölln,Apartment,No,57,729,927,450
2620,8,Neukölln,Apartment,No,43,496,639,450
2621,8,Neukölln,Apartment,No,32,352,461,450
2622,8,Neukölln,Apartment,No,28,379,467,450
2623,8,Neukölln,Apartment,No,56,650,842,450
2624,8,Neukölln,Apartment,No,54,682,860,450
2625,8,Neukölln,Apartment,Yes,53,821,989,450
2626,8,Neukölln,Apartment,No,36,419,545,450
2627,8,Neukölln,Apartment,Yes,49,696,852,450
2628,8,Neukölln,Apartment,No,37,439,568,450
2629,8,Neukölln,Apartment,Yes,73,1231,1455,450
2630,8,Neukölln,Apartment,No,57,778,955,450
2631,8,Neukölln,Apartment,No,48,558,716,450
2632,8,Neukölln,Apartment,Yes,58,878,1082,450
2633,8,Neukölln,Apartment,No,39,530,644,450
2634,8,Neukölln,Apartment,No,59,653,824,450
2635,8,Neukölln,Apartment,No,47,547,709,450
2636,8,Neukölln,Apartment,No,43,563,692,450
2637,8,Neukölln,Apartment,No,49,668,822,450
2638,8,Neukölln,Apartment,No,55,711,879,450
2639,8,Neukölln,Apartment,No,72,787,1015,450
2640,8,Neukölln,Apartment,No,57,638,807,450
2641,8,Neukölln,Apartment,No,36,448,549,450
2642,8,Neukölln,Apartment,Yes,48,657,797,450
2643,8,Neukölln,Apartment,No,48,534,686,450
2644,8,Neukölln,Apartment,Yes,54,922,1107,450
2645,8,Neukölln,Apartment,Yes,40,593,724,450
2646,8,Neukölln,Apartment,No,79,990,1214,450
2647,8,Neukölln,Apartment,No,50,606,779,450
2648,8,Neukölln,Apartment,Yes,56,762,925,450
2649,8,Neukölln,Apartment,No,56,632,803,450
2650,8,Neukölln,Apartment,Yes,59,836,1020,450
2651,8,Neukölln,Apartment,Yes,38,568,685,450
2652,8,Neukölln,Apartment,Yes,48,819,959,450
2653,8,Neukölln,Apartment,No,55,659,825,450
2654,8,Neukölln,Apartment,Yes,49,771,913,450
2655,8,Neukölln,Apartment,No,58,760,958,450
2656,8,Neukölln,Apartment,No,70,834,1071,450
2657,8,Neukölln,Apartment,Yes,56,829,1028,450
2658,8,Neukölln,Apartment,Yes,51,735,895,450
2659,8,Neukölln,Apartment,No,51,665,817,450
2660,8,Neukölln,Apartment,No,62,707,918,450
2661,8,Neukölln,Apartment,No,71,827,1028,450
2662,8,Neukölln,Apartment,Yes,63,1044,1241,450
2663,8,Neukölln,Apartment,No,66,869,1094,450
2664,8,Neukölln,Apartment,No,71,913,1143,450
2665,8,Neukölln,Apartment,No,50,672,846,450
2666,8,Neukölln,Apartment,No,38,478,602,450
2667,8,Neukölln,Apartment,No,28,312,392,450
2668,8,Neukölln,Apartment,No,54,599,763,450
2669,8,Neukölln,Apartment,No,50,654,822,450
2670,8,Neukölln,Apartment,Yes,60,869,1062,450
2671,8,Neukölln,Apartment,No,47,522,654,450
2672,8,Neukölln,Apartment,No,65,795,1010,450
2673,8,Neukölln,Apartment,No,52,689,855,450
2674,8,Neukölln,Apartment,Yes,57,968,1163,450
2675,8,Neukölln,Apartment,No,57,654,836,450
2676,8,Neukölln,Apartment,Yes,30,499,593,450
2677,8,Neukölln,Apartment,No,57,620,825,450
2678,8,Neukölln,Apartment,No,38,422,538,450
2679,8,Neukölln,Apartment,No,50,634,801,450
2680,8,Neukölln,Apartment,No,51,556,727,450
2681,8,Neukölln,Apartment,No,57,626,831,450
2682,8,Neukölln,Apartment,Yes,48,726,867,450
2683,8,Neukölln,Apartment,Yes,70,1028,1258,450
2684,8,Neukölln,Apartment,No,61,730,929,450
2685,8,Neukölln,Apartment,No,48,568,732,450
2686,8,Neukölln,Apartment,Yes,38,582,697,450
2687,8,Neukölln,Apartment,No,69,858,1054,450
2688,8,Neukölln,Apartment,No,47,564,733,450
2689,8,Neukölln,Apartment,No,60,770,964,450
2690,8,Neukölln,Apartment,Yes,48,799,940,450
2691,8,Neukölln,Apartment,No,37,404,533,450
2692,8,Neukölln,Apartment,Yes,37,552,674,450
2693,8,Neukölln,Apartment,Yes,40,646,780,450
2694,8,Neukölln,Apartment,No,48,521,658,450
2695,8,Neukölln,Apartment,Yes,70,974,1201,450
2696,8,Neukölln,Apartment,Yes,57,917,1080,450
2697,8,Neukölln,Apartment,No,65,879,1092,450
2698,8,Neukölln,Apartment,Yes,48,775,914,450
2699,8,Neukölln,Apartment,No,51,620,784,450
2700,8,Neukölln,Apartment,No,69,941,1187,450
2701,8,Neukölln,Apartment,No,59,781,975,450
2702,8,Neukölln,Apartment,Yes,42,656,801,450
2703,8,Neukölln,Apartment,No,34,456,573,450
2704,8,Neukölln,Apartment,No,46,533,680,450
2705,8,Neukölln,Apartment,No,55,640,798,450
2706,8,Neukölln,Apartment,Yes,47,685,822,450
2707,8,Neukölln,Apartment,Yes,60,963,1136,450
2708,8,Neukölln,Apartment,Yes,55,794,979,450
2709,8,Neukölln,Apartment,No,69,831,1068,450
2710,8,Neukölln,Apartment,No,66,847,1079,450
2711,8,Neukölln,Apartment,Yes,37,621,740,450
2712,8,Neukölln,Apartment,No,40,448,581,450
2713,8,Neukölln,Apartment,Yes,65,1109,1311,450
2714,8,Neukölln,Apartment,No,47,619,757,450
2715,8,Neukölln,Apartment,No,51,689,840,450
2716,8,Neukölln,Apartment,No,47,644,805,450
2717,8,Neukölln,Apartment,No,50,678,840,450
2718,8,Neukölln,Apartment,No,51,593,738,450
2719,8,Neukölln,Apartment,No,51,603,784,450
2720,8,Neukölln,Apartment,Yes,71,1201,1450,450
2721,8,Neukölln,Apartment,No,40,506,633,450
2722,8,Neukölln,Apartment,Yes,34,510,628,450
2723,8,Neukölln,Apartment,No,72,836,1058,450
2724,8,Neukölln,Apartment,No,46,552,711,450
2725,8,Neukölln,Apartment,No,65,716,944,450
2726,8,Neukölln,Apartment,Yes,30,473,581,450
2727,8,Neukölln,Apartment,Yes,35,585,701,450
2728,8,Neukölln,Apartment,Yes,41,676,802,450
2729,8,Neukölln,Apartment,No,66,849,1052,450
2730,8,Neukölln,Apartment,No,55,618,812,450
2731,8,Neukölln,Apartment,No,63,781,966,450
2732,8,Neukölln,Apartment,No,34,391,494,450
2733,8,Neukölln,Apartment,Yes,51,700,856,450
2734,8,Neukölln,Apartment,No,60,766,961,450
2735,8,Neukölln,Apartment,Yes,42,640,788,450
2736,8,Neukölln,Apartment,No,37,410,528,450
2737,8,Neukölln,Apartment,No,48,540,711,450
2738,8,Neukölln,Apartment,No,43,593,734,450
2739,8,Neukölln,Apartment,No,42,480,600,450
2740,8,Neukölln,Apartment,No,72,928,1148,450
2741,8,Neukölln,Apartment,No,85,1063,1314,450
2742,8,Neukölln,Apartment,No,49,639,780,450
2743,8,Neukölln,Apartment,No,41,481,611,450
2744,8,Neukölln,Apartment,No,60,776,975,450
2745,8,Neukölln,Apartment,No,40,471,593,450
2746,8,Neukölln,Apartment,Yes,64,1100,1288,450
2747,8,Neukölln,Apartment,Yes,46,713,869,450
2748,8,Neukölln,Apartment,No,48,549,703,450
2749,8,Neukölln,Apartment,No,57,771,962,450
2750,8,Neukölln,Apartment,No,57,635,806,450
2751,8,Neukölln,Apartment,No,75,868,1079,450
2752,8,Neukölln,Apartment,No,40,435,551,450
2753,8,Neukölln,Apartment,No,43,592,717,450
2754,8,Neukölln,Apartment,Yes,43,668,812,450
2755,8,Neukölln,Apartment,Yes,58,938,1131,450
2756,8,Neukölln,Apartment,Yes,31,520,621,450
2757,8,Neukölln,Apartment,No,75,994,1264,450
2758,8,Neukölln,Apartment,No,41,465,608,450
2759,8,Neukölln,Apartment,No,50,560,707,450
2760,8,Neukölln,Apartment,No,34,404,526,450
2761,8,Neukölln,Apartment,No,47,542,695,450
2762,8,Neukölln,Apartment,Yes,47,674,817,450
2763,8,Neukölln,Apartment,Yes,55,832,1022,450
2764,8,Neukölln,Apartment,No,59,689,898,450
2765,8,Neukölln,Apartment,Yes,69,1131,1354,450
2766,8,Neukölln,Apartment,No,49,544,712,450
2767,8,Neukölln,Apartment,No,52,700,886,450
2768,8,Neukölln,Apartment,Yes,50,687,860,450
2769,8,Neukölln,Apartment,Yes,59,991,1183,450
2770,8,Neukölln,Apartment,No,48,536,684,450
2771,8,Neukölln,Apartment,No,60,812,1019,450
2772,8,Neukölln,Apartment,Yes,61,1038,1215,450
2773,8,Neukölln,Apartment,No,69,949,1161,450
2774,8,Neukölln,Apartment,Yes,69,1093,1338,450
2775,8,Neukölln,Apartment,Yes,48,762,915,450
2776,8,Neukölln,Apartment,No,68,779,969,450
2777,8,Neukölln,Apartment,No,45,519,665,450
2778,8,Neukölln,Apartment,No,56,672,831,450
2779,8,Neukölln,Apartment,No,52,614,762,450
2780,8,Neukölln,Apartment,No,39,526,639,450
2781,8,Neukölln,Apartment,Yes,42,678,822,450
2782,8,Neukölln,Apartment,No,73,893,1098,450
2783,8,Neukölln,Apartment,Yes,54,770,961,450
2784,8,Neukölln,Apartment,Yes,60,1033,1249,450
2785,8,Neukölln,Apartment,No,60,796,969,450
2786,8,Neukölln,Apartment,No,46,632,793,450
2787,8,Neukölln,Apartment,No,33,425,519,450
2788,8,Neukölln,Apartment,No,50,564,711,450
2789,8,Neukölln,Apartment,No,47,521,656,450
2790,8,Neukölln,Apartment,No,68,761,998,450
2791,8,Neukölln,Apartment,Yes,37,576,709,450
2792,8,Neukölln,Apartment,No,41,459,597,450
2793,8,Neukölln,Apartment,Yes,56,898,1078,450
2794,8,Neukölln,Apartment,Yes,55,931,1122,450
2795,8,Neukölln,Apartment,No,40,498,638,450
2796,8,Neukölln,Apartment,No,45,500,653,450
2797,8,Neukölln,Apartment,No,49,586,729,450
2798,8,Neukölln,Apartment,No,44,589,744,450
2799,8,Neukölln,Apartment,No,31,348,448,450
2800,8,Neukölln,Apartment,No,49,545,705,450
2801,8,Neukölln,Apartment,Yes,42,689,810,450
2802,8,Neukölln,Apartment,Yes,45,634,761,450
2803,8,Neukölln,Apartment,No,47,640,796,450
2804,8,Neukölln,Apartment,No,61,673,882,450
2805,8,Neukölln,Apartment,Yes,61,922,1115,450
2806,8,Neukölln,Apartment,Yes,53,910,1072,450
2807,8,Neukölln,Apartment,Yes,58,799,969,450
2808,8,Neukölln,Apartment,No,37,407,528,450
2809,8,Neukölln,Apartment,No,44,574,713,450
2810,8,Neukölln,Apartment,No,51,598,755,450
2811,8,Neukölln,Apartment,No,55,739,903,450
2812,8,Neukölln,Apartment,No,71,948,1159,450
2813,8,Neukölln,Apartment,No,34,453,568,450
2814,8,Neukölln,Apartment,No,68,754,998,450
2815,8,Neukölln,Apartment,No,47,547,703,450
2816,8,Neukölln,Apartment,Yes,57,931,1114,450
2817,8,Neukölln,Apartment,No,49,547,722,450
2818,8,Neukölln,Apartment,No,68,896,1122,450
2819,8,Neukölln,Apartment,Yes,51,752,930,450
2820,8,Neukölln,Apartment,No,61,718,909,450
2821,8,Neukölln,Apartment,No,64,728,908,450
2822,8,Neukölln,Apartment,No,49,642,804,450
2823,8,Neukölln,Apartment,No,50,634,798,450
2824,8,Neukölln,Apartment,No,47,585,726,450
2825,8,Neukölln,Apartment,Yes,38,538,667,450
2826,8,Neukölln,Apartment,No,57,728,900,450
2827,8,Neukölln,Apartment,No,62,811,1006,450
2828,8,Neukölln,Apartment,No,46,522,677,450
2829,8,Neukölln,Apartment,No,61,841,1035,450
2830,8,Neukölln,Apartment,Yes,45,743,896,450
2831,8,Neukölln,Apartment,Yes,44,692,827,450
2832,8,Neukölln,Apartment,No,28,380,481,450
2833,8,Neukölln,Apartment,No,47,594,736,450
2834,8,Neukölln,Apartment,No,76,847,1081,450
2835,8,Neukölln,Apartment,Yes,59,819,1013,450
2836,8,Neukölln,Apartment,No,69,944,1147,450
2837,8,Neukölln,Apartment,No,78,849,1075,450
2838,8,Neukölln,Apartment,No,47,543,693,450
2839,8,Neukölln,Apartment,No,57,718,878,450
2840,8,Neukölln,Apartment,No,42,463,586,450
2841,8,Neukölln,Apartment,No,70,871,1086,450
2842,8,Neukölln,Apartment,Yes,35,553,672,450
2843,8,Neukölln,Apartment,Yes,28,416,495,450
2844,8,Neukölln,Apartment,No,62,853,1060,450
2845,8,Neukölln,Apartment,No,53,649,809,450
2846,8,Neukölln,Apartment,No,47,633,780,450
2847,8,Neukölln,Apartment,No,54,697,870,450
2848,8,Neukölln,Apartment,No,47,569,709,450
2849,8,Neukölln,Apartment,No,54,634,820,450
2850,8,Neukölln,Apartment,No,60,677,878,450
2851,8,Neukölln,Apartment,Yes,64,895,1078,450
2852,8,Neukölln,Apartment,Yes,44,596,740,450
2853,8,Neukölln,Apartment,No,37,468,601,450
2854,8,Neukölln,Apartment,No,44,605,744,450
2855,8,Neukölln,Apartment,No,76,844,1061,450
2856,8,Neukölln,Apartment,No,51,562,725,450
2857,8,Neukölln,Apartment,No,51,602,767,450
2858,8,Neukölln,Apartment,No,70,813,1064,450
2859,8,Neukölln,Apartment,Yes,49,748,915,450
2860,8,Neukölln,Apartment,No,48,648,820,450
2861,8,Neukölln,Apartment,No,65,853,1076,450
2862,8,Neukölln,Apartment,No,60,755,950,450
2863,8,Neukölln,Apartment,No,68,935,1167,450
2864,8,Neukölln,Apartment,Yes,54,749,916,450
2865,8,Neukölln,Apartment,No,51,644,825,450
2866,8,Neukölln,Apartment,Yes,47,648,806,450
2867,8,Neukölln,Apartment,No,40,521,654,450
2868,8,Neukölln,Apartment,No,33,395,514,450
2869,8,Neukölln,Apartment,Yes,47,686,846,450
2870,8,Neukölln,Apartment,No,35,409,507,450
2871,8,Neukölln,Apartment,No,29,399,486,450
2872,8,Neukölln,Apartment,No,34,458,569,450
2873,8,Neukölln,Apartment,No,49,668,819,450
2874,8,Neukölln,Apartment,Yes,42,666,793,450
2875,8,Neukölln,Apartment,Yes,59,835,1029,450
2876,8,Neukölln,Apartment,No,52,668,827,450
2877,8,Neukölln,Apartment,No,39,470,579,450
2878,8,Neukölln,Apartment,No,60,823,1038,450
2879,8,Neukölln,Apartment,Yes,55,784,972,450
2880,8,Neukölln,Apartment,Yes,39,543,658,450
2881,8,Neukölln,Apartment,Yes,53,891,1054,450
2882,8,Neukölln,Apartment,No,52,578,744,450
2883,8,Neukölln,Apartment,No,46,588,729,450
2884,8,Neukölln,Apartment,No,57,729,926,450
2885,8,Neukölln,Apartment,No,57,627,817,450
2886,8,Neukölln,Apartment,No,46,615,756,450
2887,8,Neukölln,Apartment,Yes,34,562,661,450
2888,8,Neukölln,Apartment,Yes,54,823,989,450
2889,8,Neukölln,Apartment,No,46,581,740,450
2890,8,Neukölln,Apartment,No,54,641,829,450
2891,8,Neukölln,Apartment,No,50,596,772,450
2892,8,Neukölln,Apartment,No,45,587,739,450
2893,8,Neukölln,Apartment,No,63,740,942,450
2894,8,Neukölln,Apartment,No,53,650,807,450
2895,8,Neukölln,Apartment,No,48,656,817,450
2896,8,Neukölln,Apartment,No,71,967,1215,450
2897,8,Neukölln,Apartment,No,47,592,744,450
2898,8,Neukölln,Apartment,Yes,65,934,1143,450
2899,8,Neukölln,Apartment,No,33,455,549,450
2900,8,Neukölln,Apartment,Yes,45,644,805,450
2901,8,Neukölln,Apartment,Yes,62,887,1068,450
2902,8,Neukölln,Apartment,No,56,622,804,450
2903,8,Neukölln,Apartment,No,45,618,749,450
2904,8,Neukölln,Apartment,No,67,817,1049,450
2905,8,Neukölln,Apartment,No,80,928,1215,450
2906,8,Neukölln,Apartment,Yes,40,547,677,450
2907,8,Neukölln,Apartment,No,28,318,415,450
2908,8,Neukölln,Apartment,Yes,50,790,939,450
2909,8,Neukölln,Apartment,No,53,683,869,450
2910,8,Neukölln,Apartment,No,52,684,864,450
2911,8,Neukölln,Apartment,No,42,482,614,450
2912,8,Neukölln,Apartment,No,46,537,694,450
2913,8,Neukölln,Apartment,No,40,458,588,450
2914,8,Neukölln,Apartment,Yes,42,662,802,450
2915,8,Neukölln,Apartment,No,40,514,633,450
2916,8,Neukölln,Apartment,No,37,441,547,450
2917,8,Neukölln,Apartment,No,55,630,817,450
2918,8,Neukölln,Apartment,No,55,629,786,450
2919,8,Neukölln,Apartment,No,60,793,977,450
2920,8,Neukölln,Apartment,No,44,493,651,450
2921,8,Neukölln,Apartment,Yes,59,966,1169,450
2922,8,Neukölln,Apartment,No,77,835,1091,450
2923,8,Neukölln,Apartment,Yes,53,848,1005,450
2924,8,Neukölln,Apartment,No,52,696,883,450
2925,8,Neukölln,Apartment,No,53,698,866,450
2926,8,Neukölln,Apartment,No,37,509,630,450
2927,8,Neukölln,Apartment,No,39,423,533,450
2928,8,Neukölln,Apartment,No,73,789,1004,450
2929,8,Neukölln,Apartment,No,59,647,819,450
2930,8,Neukölln,Apartment,No,39,489,621,450
2931,8,Neukölln,Apartment,No,48,530,701,450
2932,8,Neukölln,Apartment,No,49,561,702,450
2933,8,Neukölln,Apartment,Yes,71,1130,1356,450
2934,8,Neukölln,Apartment,No,63,706,916,450
2935,8,Neukölln,Apartment,No,60,771,981,450
2936,8,Neukölln,Apartment,Yes,80,1256,1496,450
2937,8,Neukölln,Apartment,Yes,60,897,1100,450
2938,8,Neukölln,Apartment,No,55,604,764,450
2939,8,Neukölln,Apartment,No,31,338,434,450
2940,8,Neukölln,Apartment,Yes,65,902,1132,450
2941,8,Neukölln,Apartment,No,60,687,865,450
2942,8,Neukölln,Apartment,Yes,59,966,1165,450
2943,8,Neukölln,Apartment,No,56,670,830,450
2944,8,Neukölln,Apartment,No,62,675,870,450
2945,8,Neukölln,Apartment,No,76,884,1125,450
2946,8,Neukölln,Apartment,Yes,74,1107,1341,450
2947,8,Neukölln,Apartment,Yes,62,1038,1225,450
2948,8,Neukölln,Apartment,No,55,600,766,450
2949,8,Neukölln,Apartment,No,55,607,768,450
2950,8,Neukölln,Apartment,Yes,60,952,1161,450
2951,8,Neukölln,Apartment,Yes,39,579,706,450
2952,8,Neukölln,Apartment,No,43,560,681,450
2953,8,Neukölln,Apartment,No,53,687,866,450
2954,8,Neukölln,Apartment,No,43,569,715,450
2955,8,Neukölln,Apartment,Yes,72,1178,1399,450
2956,8,Neukölln,Apartment,No,41,493,614,450
2957,8,Neukölln,Apartment,No,58,695,871,450
2958,8,Neukölln,Apartment,No,55,669,833,450
2959,8,Neukölln,Apartment,No,69,800,1030,450
2960,8,Neukölln,Apartment,No,54,689,855,450
2961,8,Neukölln,Apartment,No,58,682,848,450
2962,8,Neukölln,Apartment,No,60,665,835,450
2963,8,Neukölln,Apartment,Yes,66,964,1188,450
2964,8,Neukölln,Apartment,Yes,43,620,766,450
2965,8,Neukölln,Apartment,Yes,36,556,675,450
2966,8,Neukölln,Apartment,No,46,521,666,450
2967,8,Neukölln,Apartment,Yes,71,1096,1336,450
2968,8,Neukölln,Apartment,No,59,746,951,450
2969,8,Neukölln,Apartment,Yes,32,523,616,450
2970,8,Neukölln,Apartment,No,51,685,860,450
2971,8,Neukölln,Apartment,No,28,316,409,450
2972,8,Neukölln,Apartment,No,46,573,706,450
2973,8,Neukölln,Apartment,No,53,686,858,450
2974,8,Neukölln,Apartment,Yes,49,677,850,450
